repo	deployment_id	sha	ref	deployment_created_at	deployment_updated_at	latest_status	status_created_at	deploy_at	environment_url	log_url	creator_login	pages_url	pages_cname	pages_build_type	pages_source_branch
louispaulet/hatvp_viz_website	4814556378	778744f940cf6826d4ee3072f1885f5a8968f983	gh-pages	2026-05-25T22:23:52Z	2026-05-25T22:43:47Z	inactive	2026-05-25T22:43:47Z	2026-05-25T22:24:08Z	https://hatvp.thefrenchartist.dev/	https://github.com/louispaulet/hatvp_viz_website/actions/runs/26422110696/job/77778759390	louispaulet	https://hatvp.thefrenchartist.dev/	hatvp.thefrenchartist.dev	legacy	gh-pages
louispaulet/hatvp_viz_website	4814506343	b7c871bd15f7f2ad1d7391a42207979f7b8e5a15	gh-pages	2026-05-25T22:16:40Z	2026-05-25T22:24:09Z	inactive	2026-05-25T22:24:09Z	2026-05-25T22:16:53Z	https://hatvp.thefrenchartist.dev/	https://github.com/louispaulet/hatvp_viz_website/actions/runs/26421903544/job/77778178738	louispaulet	https://hatvp.thefrenchartist.dev/	hatvp.thefrenchartist.dev	legacy	gh-pages
louispaulet/hatvp_viz_website	4814431730	ec0913866f3a74b889e217b8e021c86e59c1c74c	gh-pages	2026-05-25T22:06:09Z	2026-05-25T22:16:54Z	inactive	2026-05-25T22:16:54Z	2026-05-25T22:06:21Z	https://hatvp.thefrenchartist.dev/	https://github.com/louispaulet/hatvp_viz_website/actions/runs/26421611577/job/77777327649	louispaulet	https://hatvp.thefrenchartist.dev/	hatvp.thefrenchartist.dev	legacy	gh-pages
louispaulet/hatvp_viz_website	4814410170	f9727419364795b093e4b0c2aa7e384b5f181d96	main	2026-05-25T22:03:07Z	2026-05-25T22:06:22Z	inactive	2026-05-25T22:06:22Z	2026-05-25T22:03:19Z	https://hatvp.thefrenchartist.dev/	https://github.com/louispaulet/hatvp_viz_website/actions/runs/26421525170/job/77777074254	louispaulet	https://hatvp.thefrenchartist.dev/	hatvp.thefrenchartist.dev	legacy	gh-pages
louispaulet/hatvp_viz_website	4814403720	d179496b933176b7eae680f35b0953c96963066d	main	2026-05-25T22:02:11Z	2026-05-25T22:02:24Z	success	2026-05-25T22:02:24Z	2026-05-25T22:02:24Z	https://louispaulet.github.io/hatvp_viz_website/	https://github.com/louispaulet/hatvp_viz_website/actions/runs/26421498357/job/77776997817	louispaulet	https://hatvp.thefrenchartist.dev/	hatvp.thefrenchartist.dev	legacy	gh-pages
louispaulet/hatvp_reactjs_viz	4814371526	5f72dfeaa97139372063c7b0b33664b597ba5d9b	gh-pages	2026-05-25T21:57:31Z	2026-05-25T21:57:45Z	success	2026-05-25T21:57:45Z	2026-05-25T21:57:45Z	https://hatvp-dataviz.thefrenchartist.dev/	https://github.com/louispaulet/hatvp_reactjs_viz/actions/runs/26421357515/job/77776595576	louispaulet	https://hatvp-dataviz.thefrenchartist.dev/	hatvp-dataviz.thefrenchartist.dev	legacy	gh-pages
louispaulet/images_on_a_map	4813568723	71ef526de6ea71b801bc2d578d3f28126d4ed8b6	main	2026-05-25T20:18:24Z	2026-05-26T16:13:29Z	inactive	2026-05-26T16:13:29Z	2026-05-25T20:18:37Z	https://facemap.thefrenchartist.dev/	https://github.com/louispaulet/images_on_a_map/actions/runs/26418181621/job/77767095678	louispaulet	https://facemap.thefrenchartist.dev/	facemap.thefrenchartist.dev	workflow	gh-pages
louispaulet/fraud_tinder	4813562612	d347245470dde61754f5726493592ca7688c71a7	gh-pages	2026-05-25T20:17:36Z	2026-05-26T16:15:31Z	inactive	2026-05-26T16:15:31Z	2026-05-25T20:17:52Z	https://louispaulet.github.io/fraud_tinder/	https://github.com/louispaulet/fraud_tinder/actions/runs/26418153412/job/77767020030	louispaulet	https://louispaulet.github.io/fraud_tinder/		legacy	gh-pages
louispaulet/monitor_live_projects	4813561712	519e3c4476aff8ee647834bbea7546e49cb5f03a	gh-pages	2026-05-25T20:17:29Z	2026-05-26T16:15:27Z	inactive	2026-05-26T16:15:27Z	2026-05-25T20:17:45Z	http://monitor.thefrenchartist.dev/	https://github.com/louispaulet/monitor_live_projects/actions/runs/26418151438/job/77767008609	louispaulet	http://monitor.thefrenchartist.dev/	monitor.thefrenchartist.dev	legacy	gh-pages
louispaulet/bernard_generator	4813561603	5ae4848e2632745df88732887d35cad87dd2490c	gh-pages	2026-05-25T20:17:29Z	2026-05-26T16:15:15Z	inactive	2026-05-26T16:15:15Z	2026-05-25T20:17:41Z	http://bernard.thefrenchartist.dev/	https://github.com/louispaulet/bernard_generator/actions/runs/26418149534/job/77767007317	louispaulet	http://bernard.thefrenchartist.dev/	bernard.thefrenchartist.dev	legacy	gh-pages
louispaulet/face_emotion_in_browser_demo	4813560955	30f34f5c74cc42edddc6f9ee7ae11f7c2db16435	gh-pages	2026-05-25T20:17:24Z	2026-05-26T16:15:09Z	inactive	2026-05-26T16:15:09Z	2026-05-25T20:17:39Z	http://face-classifier.thefrenchartist.dev/	https://github.com/louispaulet/face_emotion_in_browser_demo/actions/runs/26418146973/job/77766999486	louispaulet	http://face-classifier.thefrenchartist.dev/	face-classifier.thefrenchartist.dev	legacy	gh-pages
louispaulet/louispaulet.github.io	4813560546	0b1bc3c432770e683f102ef375cb068a20f42c21	gh-pages	2026-05-25T20:17:21Z	2026-05-26T16:13:54Z	inactive	2026-05-26T16:13:54Z	2026-05-25T20:17:33Z	https://louispaulet.github.io/	https://github.com/louispaulet/louispaulet.github.io/actions/runs/26418144686/job/77766994379	louispaulet	https://louispaulet.github.io/		legacy	gh-pages
louispaulet/benchmark_experiments	4813559476	39dc7d3d6c60174ecd2422be87e5bbfff2822181	gh-pages	2026-05-25T20:17:13Z	2026-05-26T16:15:06Z	inactive	2026-05-26T16:15:06Z	2026-05-25T20:17:25Z	http://repsums.thefrenchartist.dev/	https://github.com/louispaulet/benchmark_experiments/actions/runs/26418142861/job/77766981722	louispaulet	http://repsums.thefrenchartist.dev/	repsums.thefrenchartist.dev	legacy	gh-pages
louispaulet/gpt_recommender	4813559051	21b0e45bcc3c90c88e97244f229da4aa87ad5743	gh-pages	2026-05-25T20:17:09Z	2026-05-26T16:14:55Z	inactive	2026-05-26T16:14:55Z	2026-05-25T20:17:21Z	https://gpt-reco.thefrenchartist.dev/	https://github.com/louispaulet/gpt_recommender/actions/runs/26418140997/job/77766975950	louispaulet	https://gpt-reco.thefrenchartist.dev/	gpt-reco.thefrenchartist.dev	legacy	gh-pages
louispaulet/simple_game_of_life	4813558469	55aa83b3144c3740271e99408d83eb8feff652eb	gh-pages	2026-05-25T20:17:04Z	2026-05-26T16:14:53Z	inactive	2026-05-26T16:14:53Z	2026-05-25T20:17:17Z	https://conway.thefrenchartist.dev/	https://github.com/louispaulet/simple_game_of_life/actions/runs/26418138346/job/77766967858	louispaulet	https://conway.thefrenchartist.dev/	conway.thefrenchartist.dev	legacy	gh-pages
louispaulet/hotpepperz	4813556727	a1773ae3efe7055853ea068b8715617b4debbd63	gh-pages	2026-05-25T20:16:50Z	2026-05-26T16:14:48Z	inactive	2026-05-26T16:14:48Z	2026-05-25T20:17:11Z	http://hotpepperz.thefrenchartist.dev/	https://github.com/louispaulet/hotpepperz/actions/runs/26418124821/job/77766945580	louispaulet	http://hotpepperz.thefrenchartist.dev/	hotpepperz.thefrenchartist.dev	legacy	gh-pages
louispaulet/seamless-tester	4813556593	92fc0d8ac6462491391bd1029989e480fc6cd6fa	gh-pages	2026-05-25T20:16:49Z	2026-05-26T16:14:36Z	inactive	2026-05-26T16:14:36Z	2026-05-25T20:17:04Z	https://seamless.thefrenchartist.dev/	https://github.com/louispaulet/seamless-tester/actions/runs/26418128882/job/77766943414	louispaulet	https://seamless.thefrenchartist.dev/	seamless.thefrenchartist.dev	legacy	gh-pages
louispaulet/crossref_news	4813556706	bf90cdbca375f548acd2be04f0f23da20bb16674	gh-pages	2026-05-25T20:16:50Z	2026-05-26T16:14:40Z	inactive	2026-05-26T16:14:40Z	2026-05-25T20:17:04Z	http://crossrefnews.thefrenchartist.dev/	https://github.com/louispaulet/crossref_news/actions/runs/26418130326/job/77766945176	louispaulet	http://crossrefnews.thefrenchartist.dev/	crossrefnews.thefrenchartist.dev	legacy	gh-pages
louispaulet/mnist_client	4813555889	5473ab27bed421f6da6b662b1eb5ebfaba90a50c	gh-pages	2026-05-25T20:16:44Z	2026-05-26T16:14:43Z	inactive	2026-05-26T16:14:42Z	2026-05-25T20:16:59Z	http://mnist.thefrenchartist.dev/	https://github.com/louispaulet/mnist_client/actions/runs/26418127799/job/77766933956	louispaulet	http://mnist.thefrenchartist.dev/	mnist.thefrenchartist.dev	legacy	gh-pages
louispaulet/generative_website	4813555427	13b92a107f0bae76149e75bba77a56090fa8d42c	gh-pages	2026-05-25T20:16:40Z	2026-05-26T16:14:25Z	inactive	2026-05-26T16:14:25Z	2026-05-25T20:16:53Z	https://genweb.thefrenchartist.dev/	https://github.com/louispaulet/generative_website/actions/runs/26418123053/job/77766928736	louispaulet	https://genweb.thefrenchartist.dev/	genweb.thefrenchartist.dev	legacy	gh-pages
louispaulet/menu_display_2	4813554480	6647bc6723386b590376e6340e7e775b2aa96d6f	gh-pages	2026-05-25T20:16:33Z	2026-05-26T16:14:28Z	inactive	2026-05-26T16:14:28Z	2026-05-25T20:16:49Z	http://exquisite-menus.thefrenchartist.dev/	https://github.com/louispaulet/menu_display_2/actions/runs/26418120430/job/77766918469	louispaulet	http://exquisite-menus.thefrenchartist.dev/	exquisite-menus.thefrenchartist.dev	legacy	gh-pages
louispaulet/ratp_time	4813549610	0dad3f33c8e34f03c8c7ee5d5a9ad66dadb3a8fb	gh-pages	2026-05-25T20:15:55Z	2026-05-26T16:13:50Z	inactive	2026-05-26T16:13:50Z	2026-05-25T20:16:10Z	http://ratp.thefrenchartist.dev/	https://github.com/louispaulet/ratp_time/actions/runs/26418101846/job/77766857250	louispaulet	http://ratp.thefrenchartist.dev/	ratp.thefrenchartist.dev	legacy	gh-pages
louispaulet/pretty_cats	4813549823	78f34b98435de9decf1596d42bf24b6ea93dd644	gh-pages	2026-05-25T20:15:56Z	2026-05-26T16:13:42Z	inactive	2026-05-26T16:13:42Z	2026-05-25T20:16:09Z	https://pretty-cats.thefrenchartist.dev/	https://github.com/louispaulet/pretty_cats/actions/runs/26418099332/job/77766859540	louispaulet	https://pretty-cats.thefrenchartist.dev/	pretty-cats.thefrenchartist.dev	legacy	gh-pages
louispaulet/ponzi_simulator	4813548781	393f02a5c79d6a5e89b3fd2bf68a10792751a685	gh-pages	2026-05-25T20:15:49Z	2026-05-26T16:13:41Z	inactive	2026-05-26T16:13:41Z	2026-05-25T20:16:01Z	http://ponzi.thefrenchartist.dev/	https://github.com/louispaulet/ponzi_simulator/actions/runs/26418098026/job/77766847388	louispaulet	http://ponzi.thefrenchartist.dev/	ponzi.thefrenchartist.dev	legacy	gh-pages
louispaulet/simple_city_builder	4813547523	0b821e25c0daf046b8b74e1677f8b485190d0306	gh-pages	2026-05-25T20:15:39Z	2026-05-26T16:13:31Z	inactive	2026-05-26T16:13:31Z	2026-05-25T20:15:55Z	http://city-builder.thefrenchartist.dev/	https://github.com/louispaulet/simple_city_builder/actions/runs/26418093162/job/77766831467	louispaulet	http://city-builder.thefrenchartist.dev/	city-builder.thefrenchartist.dev	legacy	gh-pages
louispaulet/images_on_a_map	4813547602	573f84368a40435c75d0fd4df9ae8268deecd8df	main	2026-05-25T20:15:40Z	2026-05-25T20:18:37Z	inactive	2026-05-25T20:18:37Z	2026-05-25T20:15:52Z	https://facemap.thefrenchartist.dev/	https://github.com/louispaulet/images_on_a_map/actions/runs/26418094314/job/77766832749	louispaulet	https://facemap.thefrenchartist.dev/	facemap.thefrenchartist.dev	workflow	gh-pages
louispaulet/wikipedia-curiosity-cabinet	4813546640	3e9364d326dacbaad7570866b0e5ff329a009e93	gh-pages	2026-05-25T20:15:32Z	2026-05-26T16:13:25Z	inactive	2026-05-26T16:13:25Z	2026-05-25T20:15:45Z	http://wunderwiki.thefrenchartist.dev/	https://github.com/louispaulet/wikipedia-curiosity-cabinet/actions/runs/26418087684/job/77766820810	louispaulet	http://wunderwiki.thefrenchartist.dev/	wunderwiki.thefrenchartist.dev	legacy	gh-pages
louispaulet/timeline_frontend	4813545914	9e9487c3657fffd35d168c7d437d9a5c8f8f608d	gh-pages	2026-05-25T20:15:27Z	2026-05-26T16:16:48Z	inactive	2026-05-26T16:16:48Z	2026-05-25T20:15:41Z	http://timeline.thefrenchartist.dev/	https://github.com/louispaulet/timeline_frontend/actions/runs/26418086221/job/77766812381	louispaulet	http://timeline.thefrenchartist.dev/	timeline.thefrenchartist.dev	legacy	gh-pages
louispaulet/monitor_live_projects	4812205357	9309b04183b9355e521193ea97ba531ec7546164	gh-pages	2026-05-25T17:38:40Z	2026-05-25T20:17:46Z	inactive	2026-05-25T20:17:46Z	2026-05-25T17:38:52Z	http://monitor.thefrenchartist.dev/	https://github.com/louispaulet/monitor_live_projects/actions/runs/26412709605/job/77750511796	louispaulet	http://monitor.thefrenchartist.dev/	monitor.thefrenchartist.dev	legacy	gh-pages
louispaulet/monitor_live_projects	4812149902	4cb1b888e7c07bbf42c7c2f5fc75a63763b1dbc1	gh-pages	2026-05-25T17:32:27Z	2026-05-25T17:38:52Z	inactive	2026-05-25T17:38:52Z	2026-05-25T17:32:39Z	http://monitor.thefrenchartist.dev/	https://github.com/louispaulet/monitor_live_projects/actions/runs/26412491721/job/77749839066	louispaulet	http://monitor.thefrenchartist.dev/	monitor.thefrenchartist.dev	legacy	gh-pages
louispaulet/benchmark_experiments	4812019573	2ebe28195783fa2836139f38216dd1b3ba40f2c7	gh-pages	2026-05-25T17:17:21Z	2026-05-25T20:17:25Z	inactive	2026-05-25T20:17:25Z	2026-05-25T17:17:35Z	http://repsums.thefrenchartist.dev/	https://github.com/louispaulet/benchmark_experiments/actions/runs/26411965507/job/77748215319	louispaulet	http://repsums.thefrenchartist.dev/	repsums.thefrenchartist.dev	legacy	gh-pages
louispaulet/louispaulet.github.io	4811874568	961624843f03e19925b9bac9f0b68cf615ca179c	gh-pages	2026-05-25T17:00:47Z	2026-05-25T20:17:34Z	inactive	2026-05-25T20:17:34Z	2026-05-25T17:01:00Z	https://louispaulet.github.io/	https://github.com/louispaulet/louispaulet.github.io/actions/runs/26411379135/job/77746429785	louispaulet	https://louispaulet.github.io/		legacy	gh-pages
louispaulet/benchmark_experiments	4811698180	a5fa9e58f7e3754c5ab6559ef3843a63b38c71ee	gh-pages	2026-05-25T16:40:54Z	2026-05-25T17:17:36Z	inactive	2026-05-25T17:17:36Z	2026-05-25T16:41:09Z	http://repsums.thefrenchartist.dev/	https://github.com/louispaulet/benchmark_experiments/actions/runs/26410672438/job/77744211496	louispaulet	http://repsums.thefrenchartist.dev/	repsums.thefrenchartist.dev	legacy	gh-pages
louispaulet/louispaulet.github.io	4811503106	1586e79703194e6eb796265e5e8a5fcf21ad4f04	gh-pages	2026-05-25T16:18:37Z	2026-05-25T17:01:01Z	inactive	2026-05-25T17:01:01Z	2026-05-25T16:18:52Z	https://louispaulet.github.io/	https://github.com/louispaulet/louispaulet.github.io/actions/runs/26409864311/job/77741790738	louispaulet	https://louispaulet.github.io/		legacy	gh-pages
louispaulet/louispaulet.github.io	4811495726	66ef1f2984c6bda1ea52fa38496cd2b3cd6448f1	gh-pages	2026-05-25T16:17:47Z	2026-05-25T16:18:53Z	inactive	2026-05-25T16:18:53Z	2026-05-25T16:18:00Z	https://louispaulet.github.io/	https://github.com/louispaulet/louispaulet.github.io/actions/runs/26409834951/job/77741699001	louispaulet	https://louispaulet.github.io/		legacy	gh-pages
louispaulet/benchmark_experiments	4810711130	1cb969990103e60ccd2784932c7ea515f4110eb6	gh-pages	2026-05-25T14:55:24Z	2026-05-25T16:41:10Z	inactive	2026-05-25T16:41:10Z	2026-05-25T14:55:37Z	http://repsums.thefrenchartist.dev/	https://github.com/louispaulet/benchmark_experiments/actions/runs/26406624444/job/77731422212	louispaulet	http://repsums.thefrenchartist.dev/	repsums.thefrenchartist.dev	legacy	gh-pages
louispaulet/benchmark_experiments	4810646637	89cd925b4e3c06e84a57dae06ce698cd0ac30ffa	gh-pages	2026-05-25T14:48:49Z	2026-05-25T14:55:37Z	inactive	2026-05-25T14:55:37Z	2026-05-25T14:49:06Z	http://repsums.thefrenchartist.dev/	https://github.com/louispaulet/benchmark_experiments/actions/runs/26406346015/job/77730534169	louispaulet	http://repsums.thefrenchartist.dev/	repsums.thefrenchartist.dev	legacy	gh-pages
louispaulet/benchmark_experiments	4810631619	c520d3a4401058e104785dfcf0a3c2eadddfdba9	gh-pages	2026-05-25T14:47:16Z	2026-05-25T14:49:06Z	inactive	2026-05-25T14:49:06Z	2026-05-25T14:47:28Z	http://repsums.thefrenchartist.dev/	https://github.com/louispaulet/benchmark_experiments/actions/runs/26406285670/job/77730330077	louispaulet	http://repsums.thefrenchartist.dev/	repsums.thefrenchartist.dev	legacy	gh-pages
louispaulet/benchmark_experiments	4810605658	aa7a41383a7d2de9c2e12f6bf085b7464aa0d91b	gh-pages	2026-05-25T14:44:41Z	2026-05-25T14:47:33Z	inactive	2026-05-25T14:47:33Z	2026-05-25T14:44:55Z	http://repsums.thefrenchartist.dev/	https://github.com/louispaulet/benchmark_experiments/actions/runs/26406177063/job/77729988143	louispaulet	http://repsums.thefrenchartist.dev/	repsums.thefrenchartist.dev	legacy	gh-pages
louispaulet/benchmark_experiments	4809767240	a2c0e6a3b3555f86cf4ef6f118228e5dca3ca32c	gh-pages	2026-05-25T13:21:53Z	2026-05-25T14:44:56Z	inactive	2026-05-25T14:44:56Z	2026-05-25T13:22:08Z	http://repsums.thefrenchartist.dev/	https://github.com/louispaulet/benchmark_experiments/actions/runs/26402652499/job/77718523196	louispaulet	http://repsums.thefrenchartist.dev/	repsums.thefrenchartist.dev	legacy	gh-pages
louispaulet/benchmark_experiments	4809137909	c788e2e4afecf9db6b61800d0411fa1afa76e665	gh-pages	2026-05-25T12:15:47Z	2026-05-25T13:22:09Z	inactive	2026-05-25T13:22:09Z	2026-05-25T12:16:00Z	http://repsums.thefrenchartist.dev/	https://github.com/louispaulet/benchmark_experiments/actions/runs/26399997161/job/77709799974	louispaulet	http://repsums.thefrenchartist.dev/	repsums.thefrenchartist.dev	legacy	gh-pages
louispaulet/benchmark_experiments	4809094267	0d4f0a633b1c8fd5481a2d33e531a95cc2df7523	gh-pages	2026-05-25T12:11:08Z	2026-05-25T12:11:25Z	success	2026-05-25T12:11:24Z	2026-05-25T12:11:24Z	https://louispaulet.github.io/benchmark_experiments/	https://github.com/louispaulet/benchmark_experiments/actions/runs/26399818204/job/77709180519	louispaulet	http://repsums.thefrenchartist.dev/	repsums.thefrenchartist.dev	legacy	gh-pages
louispaulet/benchmark_experiments	4803873605	c4859f9351cb1fae838f7accae44292d5ca823f5	gh-pages	2026-05-24T23:23:18Z	2026-05-25T12:11:25Z	inactive	2026-05-25T12:11:25Z	2026-05-24T23:23:33Z	https://louispaulet.github.io/benchmark_experiments/	https://github.com/louispaulet/benchmark_experiments/actions/runs/26375643327/job/77635334371	louispaulet	http://repsums.thefrenchartist.dev/	repsums.thefrenchartist.dev	legacy	gh-pages
louispaulet/benchmark_experiments	4803843307	dc474cdbe57190639dceebc3ef785d726fffc5dc	gh-pages	2026-05-24T23:17:29Z	2026-05-24T23:23:33Z	inactive	2026-05-24T23:23:33Z	2026-05-24T23:17:44Z	https://louispaulet.github.io/benchmark_experiments/	https://github.com/louispaulet/benchmark_experiments/actions/runs/26375518447/job/77635013961	louispaulet	http://repsums.thefrenchartist.dev/	repsums.thefrenchartist.dev	legacy	gh-pages
louispaulet/benchmark_experiments	4803747594	8327233b814b085eb46dc005b5a52537c6db49d4	gh-pages	2026-05-24T22:57:59Z	2026-05-24T23:17:45Z	inactive	2026-05-24T23:17:45Z	2026-05-24T22:58:14Z	https://louispaulet.github.io/benchmark_experiments/	https://github.com/louispaulet/benchmark_experiments/actions/runs/26375114384/job/77633942249	louispaulet	http://repsums.thefrenchartist.dev/	repsums.thefrenchartist.dev	legacy	gh-pages
louispaulet/benchmark_experiments	4803713359	0509b08fa6edf14459adb84903c4c0f4989c15b2	gh-pages	2026-05-24T22:50:52Z	2026-05-24T22:58:14Z	inactive	2026-05-24T22:58:14Z	2026-05-24T22:51:06Z	https://louispaulet.github.io/benchmark_experiments/	https://github.com/louispaulet/benchmark_experiments/actions/runs/26374967544/job/77633571906	louispaulet	http://repsums.thefrenchartist.dev/	repsums.thefrenchartist.dev	legacy	gh-pages
louispaulet/louispaulet.github.io	4784198140	bc388cdd5b1179a92caabf9c69db428809e86601	gh-pages	2026-05-22T14:07:12Z	2026-05-25T16:18:01Z	inactive	2026-05-25T16:18:01Z	2026-05-22T14:07:52Z	https://louispaulet.github.io/	https://github.com/louispaulet/louispaulet.github.io/actions/runs/26292556263/job/77396460667	louispaulet	https://louispaulet.github.io/		legacy	gh-pages
louispaulet/face_emotion_in_browser_demo	4784092554	54e85b0b0924251a6d3119843c4da1d675134ce4	gh-pages	2026-05-22T13:58:22Z	2026-05-25T20:17:40Z	inactive	2026-05-25T20:17:39Z	2026-05-22T13:58:42Z	http://face-classifier.thefrenchartist.dev/	https://github.com/louispaulet/face_emotion_in_browser_demo/actions/runs/26292112734/job/77394896692	louispaulet	http://face-classifier.thefrenchartist.dev/	face-classifier.thefrenchartist.dev	legacy	gh-pages
louispaulet/bernard_generator	4730292625	676cbd8df6de2369d9e782a8a525d69bfe82af04	gh-pages	2026-05-18T15:17:42Z	2026-05-25T20:17:42Z	inactive	2026-05-25T20:17:42Z	2026-05-18T15:18:00Z	http://bernard.thefrenchartist.dev/	https://github.com/louispaulet/bernard_generator/actions/runs/26042583760/job/76558135161	louispaulet	http://bernard.thefrenchartist.dev/	bernard.thefrenchartist.dev	legacy	gh-pages
